portfolio_id,return
PF00001895,0.046443599999999974
PF00001900,0.04581509999999999
PF00001904,0.06731400000000001
PF00001907,0.04640460000000001
PF00001908,0.046859400000000016
PF00001912,0.04714740000000003
PF00001920,0.067374
PF00001921,0.06735359999999999
PF00001922,0.04759410000000003
PF00001923,0.04760190000000002
PF00001924,0.04734540000000005
PF00001925,0.049192799999999946
PF00001929,0.04908239999999995
PF00001935,0.07417319999999991
PF00001936,0.04965029999999998
PF00001937,0.049658099999999976
PF00001939,0.04957079999999998
PF00001951,0.049568700000000014
PF00001948,0.04973489999999999
PF00001952,0.06842279999999995
PF00001953,0.049731899999999996
PF00001960,0.04960799999999998
PF00001963,0.04955219999999999
PF00001966,0.07105080000000007
PF00001970,0.04982429999999998
PF00001975,0.050349899999999996
PF00001978,0.04941419999999996
PF00001985,0.07804859999999994
PF00001987,0.07123199999999998
PF00001988,0.04936139999999994
PF00001995,0.05134140000000004
PF00001996,0.051372600000000046
PF00001997,0.05141700000000005
PF00001999,0.07353120000000002
PF00002000,0.05044020000000002
PF00002001,0.07370760000000001
PF00002008,0.05203440000000006
PF00002010,0.07512719999999996
PF00002011,0.052410300000000055
PF00002012,0.05216490000000005
PF00002015,0.05334960000000005
PF00002016,0.052673400000000044
PF00002022,0.05311140000000008
PF00002026,0.0551784
PF00002031,0.05342939999999998
PF00002032,0.054354000000000006
PF00002036,0.05383079999999996
PF00002038,0.05386739999999997
PF00002042,0.05443739999999999
PF00002044,0.07200600000000006
PF00002045,0.05386919999999998
PF00002049,0.053590800000000015
PF00002050,0.05350799999999999
PF00002051,0.053530200000000035
PF00002054,0.053379600000000055
PF00002058,0.05370480000000003
PF00002069,0.05322000000000002
PF00002073,0.05280120000000001
PF00002076,0.05307060000000002
PF00002077,0.05338800000000005
PF00002084,0.052922400000000015
PF00002085,0.05223839999999999
PF00002087,0.05309340000000001
PF00002089,0.05231340000000001
PF00002099,0.054445800000000065
PF00002103,0.052623600000000055
PF00002105,0.05309580000000005
PF00002106,0.053238600000000025
PF00002109,0.05275560000000004
PF00002113,0.054412800000000025
PF00002121,0.05457000000000004
PF00002128,0.07214819999999994
PF00002129,0.05449559999999996
PF00002131,0.05473199999999995
PF00002140,0.0605903999999999
PF00002141,0.06064919999999993
PF00002144,0.0558144
PF00002145,0.05981639999999991
PF00002146,0.06111480000000001
PF00002148,0.058749000000000044
PF00002149,0.060553200000000036
PF00002152,0.05909640000000009
PF00002154,0.059923200000000086
PF00002158,0.058924800000000006
PF00002159,0.056900999999999986
PF00002163,0.05471160000000001
PF00002164,0.05794019999999999
PF00002165,0.05722920000000003
PF00002169,0.0526206
PF00002170,0.052452600000000016
PF00002175,0.05273519999999996
PF00002185,0.05260079999999997
PF00002190,0.05255160000000009
PF00002192,0.05262959999999998
PF00002193,0.052622399999999986
PF00002194,0.05256660000000009
PF00002196,0.052411199999999984
PF00002197,0.052731599999999934
PF00002199,0.05243459999999998
PF00002200,0.05264819999999999
PF00002206,0.052845600000000034
PF00002208,0.05264579999999997
PF00002211,0.055215600000000024
PF00002213,0.0528504000000001
PF00002214,0.05293920000000002
PF00002216,0.05286240000000011
PF00002217,0.05272830000000008
PF00002223,0.05283360000000006
PF00002224,0.052692
PF00002230,0.052874400000000064
PF00002232,0.05365080000000006
PF00002238,0.052872000000000065
PF00002239,0.05301240000000011
PF00002240,0.05351640000000007
PF00002251,0.05313720000000005
PF00002252,0.053614200000000015
PF00002253,0.05359200000000003
PF00002255,0.053577600000000024
PF00002265,0.054444000000000006
PF00002267,0.054304800000000014
PF00002271,0.05536679999999999
PF00002269,0.054268199999999975
PF00002273,0.05540879999999999
PF00002278,0.05475359999999998
PF00002282,0.05458680000000002
PF00002285,0.054461999999999976
PF00002286,0.054287399999999965
PF00002287,0.056071800000000005
PF00002292,0.05574720000000004
PF00002298,0.054940799999999984
PF00002302,0.0549186
PF00002316,0.05424480000000001
PF00002317,0.054160200000000006
PF00002320,0.05527199999999995
PF00002324,0.05543279999999992
PF00002326,0.05514719999999996
PF00002333,0.05498819999999996
PF00002335,0.06913920000000003
PF00002342,0.054746400000000014
PF00002344,0.05479199999999997
PF00002345,0.05540999999999995
PF00002349,0.05411639999999998
PF00002350,0.05528399999999997
PF00002352,0.0545538
PF00002355,0.05445179999999996
PF00002361,0.05563919999999997
PF00002371,0.056164799999999925
PF00002369,0.05630819999999994
PF00002376,0.05622539999999998
PF00002378,0.055068599999999995
PF00002381,0.05603339999999998
PF00002383,0.055467000000000016
PF00002384,0.05758199999999999
PF00002385,0.05503860000000002
PF00002391,0.055835399999999966
PF00002398,0.05925119999999999
PF00002400,0.05621219999999998
PF00002401,0.05560620000000003
PF00002402,0.058594799999999995
PF00002406,0.05705880000000001
PF00002408,0.06857160000000001
PF00002411,0.05621640000000003
PF00002413,0.056439599999999944
PF00002417,0.05649239999999994
PF00002429,0.05592360000000005
PF00002435,0.0557856
PF00002439,0.055525800000000076
PF00002440,0.05536200000000004
PF00002441,0.055747200000000066
PF00002447,0.0543306
PF00002453,0.055980600000000054
PF00002451,0.07125840000000001
PF00002455,0.05520299999999999
PF00002457,0.02716439999999998
PF00002469,0.028037999999999993
PF00002474,0.0281616
PF00002475,0.028209861073199994
PF00002476,0.0553566
PF00002480,0.05547959999999998
PF00002492,0.028168800000000004
PF00002496,0.03047961916488002
PF00002506,0.030495864672216034
PF00002516,0.028320391609799992
PF00002518,0.0563988
PF00002521,0.0551058
PF00002522,0.02877241120979999
PF00002524,0.02890921120979999
PF00002525,0.055629599999999994
PF00002530,0.02877241120979999
PF00002532,0.055231199999999994
PF00002543,0.05582040000000008
PF00002547,0.05588760000000011
PF00002548,0.06622679999999996
PF00002551,0.029526307621199982
PF00002553,0.03079233900600001
PF00002560,0.02965783480979998
PF00002571,0.054298200000000005
PF00002572,0.0290736
PF00002582,0.029217096486600022
PF00002583,0.031534177921200064
PF00002589,0.054454200000000015
PF00002590,0.05512800000000004
PF00002593,0.055533600000000016
PF00002594,0.028352838
PF00002595,0.02820311068560005
PF00002600,0.02832049086780005
PF00002598,0.056120400000000084
PF00002601,0.028556838
PF00002605,0.05672640000000004
PF00002606,0.05640600000000004
PF00002608,0.03523810461264003
PF00002630,0.057563999999999955
PF00002628,0.06012824679215994
PF00002631,0.057563999999999955
PF00002632,0.05897400000000005
PF00002634,0.06154842353039992
PF00002637,0.05558520000000005
PF00002639,0.056135400000000064
PF00002641,0.052487999999999986
PF00002642,0.05714639999999999
PF00002643,0.05619780000000002
PF00002653,0.038159999999999965
PF00002656,0.055711200000000065
PF00002658,0.05607120000000004
PF00002664,0.05644140000000004
PF00002665,0.05644140000000004
PF00002670,0.057523200000000024
PF00002675,0.05074288755311998
PF00002678,0.05540640000000005
PF00002680,0.06063059999999997
PF00002681,0.042006462220800025
PF00002682,0.04987201444440004
PF00002684,0.05005201444440004
PF00002689,0.04495280888640002
PF00002691,0.051468144443999976
PF00002694,0.05744280000000002
PF00002700,0.056961600000000015
PF00002702,0.05812080000000003
PF00002713,0.07598340000000006
PF00002711,0.06086759999999997
PF00002715,0.06955847250000004
PF00002716,0.06783573506940002
PF00002718,0.0573696
PF00002723,0.06930047250000004
PF00002725,0.059378400000000026
PF00002747,0.0662520000000001
PF00002737,0.07012187812500001
PF00002738,0.06465816937499998
PF00002740,0.07004400000000008
PF00002746,0.06083040000000001
PF00002749,0.06066360000000001
PF00002750,0.05230679999999992
PF00002754,0.03919007039999998
PF00002755,0.038718000000000016
PF00002777,0.03443399999999997
PF00002775,0.058340399999999966
PF00002779,0.03660599999999998
PF00002780,0.05089079999999993
PF00002783,0.05770199999999994
PF00002793,0.030348000000000045
PF00002797,0.06429000000000001
PF00002805,0.03211337735830803
PF00002811,0.048152400000000026
PF00002812,0.02739600000000004
PF00002814,0.026370000000000032
PF00002815,0.028744241519436033
PF00002821,0.02746800000000003
PF00002827,0.05474640000000004
PF00002828,0.06203399999999992
PF00002834,0.027756000000000017
PF00002841,0.04879680000000002
PF00002843,0.027284441853839967
PF00002849,0.03361273583887205
PF00002855,0.04802400000000003
PF00002856,0.03554668295830804
PF00002857,0.0506052
PF00002862,0.050737199999999996
PF00002868,0.027706800000000028
PF00002869,0.029036417937360007
PF00002866,0.05268840000000004
PF00002867,0.04023960288806398
PF00002892,0.04829400000000003
PF00002879,0.02601242989559998
PF00002881,0.06876360000000006
PF00002883,0.04936800000000002
PF00002885,0.036929920662671985
PF00002887,0.02138999999999996
PF00002888,0.06804600000000005
PF00002910,0.04807440000000003
PF00002911,0.050994000000000025
PF00002943,0.026462051453904022
PF00002913,0.021624000000000004
PF00002915,0.021624000000000004
PF00002919,0.04780560000000004
PF00002922,0.050752800000000015
PF00002923,0.050808
PF00002928,0.047739600000000035
PF00002929,0.021898810079915995
PF00002930,0.041631565266636014
PF00002935,0.05003040000000001
PF00002939,0.04754160000000003
PF00002937,0.02957257367199601
PF00002938,0.022096802879976
PF00002945,0.05046599999999999
PF00002954,0.047095200000000025
PF00002958,0.03906062224797598
PF00002960,0.042874590804239984
PF00002962,0.047000400000000005
PF00002969,0.030771820249596
PF00002970,0.046510800000000005
PF00002979,0.04434240000000003
PF00002973,0.0483744
PF00002974,0.045706800000000006
PF00002978,0.023239293566483986
PF00002984,0.022380012
PF00002988,0.043242000000000044
PF00002992,0.04212239999999997
PF00002994,0.021918012000000004
PF00002996,0.042357599999999954
PF00003004,0.030595340619228036
PF00003006,0.04094399999999997
PF00003010,0.041937599999999964
PF00003014,0.041937599999999964
PF00003016,0.02201403375
PF00003024,0.02211603375
PF00003028,0.02562601403999999
PF00003031,0.040589999999999994
PF00003041,0.040350000000000004
PF00003042,0.042096
PF00003043,0.03201720515952002
PF00003044,0.025944009359999978
PF00003046,0.045219600000000006
PF00003052,0.04175394241862402
PF00003057,0.029816866232064015
PF00003061,0.04175394241862402
PF00003062,0.026149184628359943
PF00003063,0.026149184628359943
PF00003065,0.02851465112956796
PF00003066,0.02595215226388797
PF00003068,0.04190040000000002
PF00003069,0.03158856967449597
PF00003070,0.030868569674495992
PF00003073,0.041750399999999986
PF00003074,0.027077738864543965
PF00003077,0.03982560000000004
PF00003085,0.04027800000000001
PF00003087,0.031049566264620028
PF00003092,0.04096680000000001
PF00003094,0.040047600000000017
PF00003097,0.02815200107555999
PF00003101,0.026006142385280033
PF00003103,0.025713679433280026
PF00003106,0.03988320000000003
PF00003107,0.028202912338139985
PF00003109,0.04011360000000004
PF00003111,0.03976200000000005
PF00003130,0.033219599999999995
PF00003125,0.013886919741983982
PF00003128,0.036459600000000016
PF00003132,0.03526277224718402
PF00003136,0.0336732
PF00003139,0.01595148561543602
PF00003147,0.029061968064816
PF00003150,0.018519557510951978
PF00003160,0.03261720000000003
PF00003162,0.03241440000000002
PF00003170,0.031526399999999975
PF00003177,0.027502185199259965
PF00003183,0.03106067007951602
PF00003184,0.022913160806400015
PF00003187,0.011828813826048007
PF00003193,0.031033440000000027
PF00003195,0.020387801960308
PF00003197,0.011693372669124003
PF00003201,0.02871060000000004
PF00003202,0.030166800000000004
PF00003207,0.02923680000000003
PF00003212,0.029050440779999995
PF00003213,0.015361030804159985
PF00003218,0.019316461773276
PF00003219,0.028590001349999977
PF00003225,0.03191623256000003
PF00003227,0.03191623256000003
PF00003230,0.05120354752704805
PF00003232,0.028587334888656026
PF00003240,0.032392694597808046
PF00003242,0.02326515732576
PF00003243,0.022659503052359992
PF00003245,0.02700959999999997
PF00003251,0.022252646600159992
PF00003254,0.02497977982751999
PF00003257,0.021811199999999985
PF00003258,0.00947598451701599
PF00003265,0.022500707633759984
PF00003268,0.007342567420979992
PF00003269,0.021472800000000007
PF00003270,0.019846800000000008
PF00003273,0.02297720885999999
PF00003274,0.021138000570000003
PF00003275,0.010522278532800002
PF00003287,0.010410376679472002
PF00003289,0.010075625216988002
PF00003290,0.018640017719999995
PF00003294,0.022186876493760006
PF00003295,0.019510799999999974
PF00003296,0.020163347633759994
PF00003299,0.020734799999999977
PF00003314,0.016641644124396004
PF00003316,0.011399563337196002
PF00003318,0.0175332
PF00003326,0.017052266609999995
PF00003327,0.011632196939220001
PF00003329,0.0176988
PF00003334,0.01664159999999999
PF00003336,0.011928176497583981
PF00003342,0.016628399999999977
PF00003343,0.018435600000000003
PF00003344,0.018043200000000016
PF00003346,0.016129200000000007
PF00003352,0.00781281443832
PF00003360,0.011047337324999988
PF00003366,0.006546000000000007
PF00003370,0.017411999999999997
PF00003375,0.007097691361836005
PF00003377,0.018638400000000034
PF00003379,0.01168738446036001
PF00003382,0.01688759999999998
PF00003387,0.016631999999999987
PF00003388,0.008035632073919994
PF00003389,0.011681535066359987
PF00003392,0.011584457355316014
PF00003393,0.01653119999999999
PF00003394,0.01673399999999998
PF00003399,0.008187796871040001
PF00003400,0.011283524419200008
PF00003403,0.012183154657541611
PF00003406,0.016859999999999997
PF00003407,0.016589999999999994
PF00003408,0.015218924021588
PF00003413,0.01741079999999999
PF00003414,0.0163116
PF00003417,0.012961200000000013
PF00003421,0.013353600000000014
PF00003425,0.009289581107400004
PF00003429,0.013696799999999983
PF00003434,0.011584013928000006
PF00003437,0.010163230327074004
PF00003439,0.014823599999999984
PF00003441,0.011718117065987995
PF00003442,0.012318000000000011
PF00003449,0.014975999999999982
PF00003452,0.015295764400271986
PF00003455,0.013451999999999997
PF00003470,0.008322772485120008
PF00003474,0.015091199999999997
PF00003477,0.0142536
PF00003482,0.012728652511399995
PF00003485,0.012656440667999997
PF00003489,0.012738895210560007
PF00003490,0.012468948476160011
PF00003492,0.007464982387944004
PF00003493,0.007464982387944004
PF00003495,0.007301782932396004
PF00003499,0.01108760263242
PF00003501,0.012424747512354006
PF00003504,0.012698019015917994
PF00003505,0.012450120620160003
PF00003511,0.014493599999999997
PF00003513,0.009567158819567987
PF00003514,0.011146300630547992
PF00003517,0.013001974535917995
PF00003518,0.012993262869371995
PF00003521,0.012431936529996
PF00003523,0.01109531163732
PF00003530,0.013019619015918003
PF00003535,0.015411293881619987
PF00003537,0.0126576
PF00003560,0.014406622383705993
PF00003563,0.01140639618
PF00003566,0.010608374139340005
PF00003569,0.011815821827568001
PF00003572,0.010939875789996
PF00003574,0.006607315551335996
PF00003575,0.011556281615436002
PF00003583,0.006810639109421995
PF00003586,0.013915020988446
PF00003591,0.011718802384892
PF00003599,0.010548328312092006
PF00003605,0.012434164199759989
PF00003616,0.009987599999999998
PF00003619,0.009604160640000003
PF00003623,0.021236097468000002
PF00003624,0.013837540920000007
PF00003627,0.013301655720000001
PF00003632,0.010898399999999999
PF00003633,0.009512399999999996
PF00003640,0.011568101109372002
PF00003642,0.08356687611969005
PF00003645,0.01126990645884
PF00003647,0.04002942839999998
PF00003653,0.022265744116590012
PF00003657,0.006134978825895
PF00003659,0.008845600258966801
PF00003660,0.0061389355558229995
PF00003661,0.0061389355558229995
PF00003662,0.023418873881280007
PF00003665,0.012086252001600002
PF00003667,0.024760932916590015
PF00003668,0.023436873881280004
PF00003672,0.005529179207390996
PF00003673,0.030128691739115997
PF00003678,0.008362312350000012
PF00003685,0.020258057336351987
PF00003689,0.014806003117667998
PF00003690,0.00829387550160001
PF00003699,0.006664618756800006
PF00003700,0.004930654079999994
PF00003706,0.009451199999999991
PF00003714,0.005927985686280001
PF00003719,0.005706299999999998
PF00003723,0.008529665280000001
PF00003726,0.01903662839999999
PF00003733,0.005829477351600007
PF00003734,0.004873887000000008
PF00003738,0.01902462839999999
PF00003740,0.02086466660999999
PF00003742,0.012896495010000003
PF00003748,0.006463593928336004
PF00003751,0.012136960055999997
PF00003754,0.011042646000000005
PF00003755,0.011133496937228569
PF00003756,0.018209261519999992
PF00003758,0.010605600000000001
PF00003759,0.006964293194042805
PF00003764,0.018972453516517985
PF00003765,0.0051921107151180045
PF00003766,0.0106464
PF00003767,0.005852700000000003
PF00003772,0.010844400000000002
PF00003776,0.010700400000000004
PF00003779,0.0070255911382
PF00003784,0.053919880889903994
PF00003791,0.008716800000000002
PF00003797,0.018197729869600013
PF00003799,0.0045350126525999955
PF00003803,0.005027294116799995
PF00003808,0.008023200000000003
PF00003813,0.004963199999999996
PF00003818,0.011603596580460005
PF00003821,0.01746041506799999
PF00003822,0.008852400000000005
PF00003830,0.004529943795779995
PF00003836,0.007007261519999995
PF00003837,0.005333999999999994
PF00003838,0.017555492264399994
PF00003844,0.005615999999999998
PF00003846,0.009254399998799998
PF00003850,0.004693200000000003
PF00003851,0.004514725061039997
PF00003852,0.004514725061039997
PF00003855,0.004293599999999994
PF00003857,0.004402799999999995
PF00003865,0.005630399999999996
PF00003870,0.0075095999862
PF00003872,0.005863199992799991
PF00003873,0.005863199992799991
PF00003878,0.005665199999999997
PF00003880,0.006014399999999998
PF00003883,0.005583600000000001
PF00003886,0.004839599999999996
PF00003888,0.0090474922776
PF00003889,0.007397204705599994
PF00003895,0.007814400000000004
PF00003898,0.00435913043352
PF00003899,0.0057456
PF00003902,0.0039024000000000016
PF00003904,0.005581199999999998
PF00003905,0.0043152000000000025
PF00003913,0.0064836000000000026
PF00003916,0.005028014871240001
PF00003918,0.0037295999999999974
PF00003919,0.0038484
PF00003931,0.006510599999999997
PF00003932,0.007005599999999994
PF00003933,0.005937600000000005
PF00003938,0.0059927999999999995
PF00003939,0.003635999999999996
PF00003948,0.0036552
PF00003952,0.007281599999999999
PF00003953,0.007196399999999996
PF00003954,0.004221183196690998
PF00003956,0.005498400000000001
PF00003960,0.005462400000000001
PF00003961,0.003771644799996
PF00003963,0.0035687999999999983
PF00003964,0.0035855999999999987
PF00003966,0.005462400000000001
PF00003968,0.007217999999999992
PF00003969,0.003928800000000001
PF00003971,0.0037620000000000036
PF00003972,0.005598000000000002
PF00003973,0.005598000000000002
PF00003976,0.005212799999999997
PF00003980,0.0064176000000000025
PF00003981,0.006310800000000001
PF00003984,0.003848400000000006
PF00003985,0.0038472000000000063
PF00003987,0.004624760663343002
PF00003989,0.005284799999999996
PF00003991,0.005293199999999995
PF00003992,0.007209599999999993
PF00003994,0.005656246393616995
PF00003996,0.003538799999999999
PF00003997,0.003675365942598002
PF00003999,0.0033060000000000016
PF00004001,0.0032820000000000015
PF00004006,0.0050327999999999935
PF00004009,0.003098400000000001
PF00004010,0.0064212000000000045
PF00004011,0.005668800000000002
PF00004014,0.005714400000000003
PF00004015,0.006314400000000009
PF00004018,0.004531020338993997
PF00004020,0.0055764000000000005
PF00004021,0.005547600000000001
PF00004022,0.005974800000000005
PF00004028,0.0044842203389939975
PF00004030,0.005338799999999998
PF00004031,0.006307200000000009
PF00004039,0.003564263770392002
PF00004040,0.0033887999999999995
PF00004043,0.006219600000000002
PF00004045,0.0053484000000000005
PF00004046,0.0034403999999999975
PF00004047,0.0064871999999999985
PF00004048,0.003457199999999996
PF00004052,0.0035594637703920025
PF00004055,0.0033947999999999956
PF00004059,0.006324000000000004
PF00004063,0.005533200000000003
PF00004067,0.006033600000000007
PF00004073,0.0062844000000000086
PF00004077,0.003183600000000001
PF00004082,0.003192
PF00004094,0.0032064000000000007
PF00004096,0.005424
PF00004097,0.003246000000000001
PF00004098,0.003316800000000002
PF00004099,0.003393600000000001
PF00004113,0.0033552000000000026
PF00004114,0.003337200000000003
PF00004115,0.0031644000000000034
PF00004117,0.0055836000000000045
PF00004134,0.0036384000000000043
PF00004136,0.003196800000000006
PF00004122,0.0031332000000000013
PF00004124,0.003122400000000001
PF00004129,0.005977200000000004
PF00004131,0.0062892000000000035
PF00004132,0.005947200000000005
PF00004140,0.0060972000000000075
PF00004147,0.0034872000000000032
PF00004149,0.006355200000000004
PF00004150,0.0031104447999960043
PF00004151,0.003237600000000005
PF00004155,0.0054491999999999995
PF00004166,0.003062399999999998
PF00004168,0.0031319999999999976
PF00004169,0.0034464000000000035
PF00004175,0.0029399999999999977
PF00004180,0.0032747999999999983
PF00004181,0.003201599999999999
PF00004186,0.003649200000000001
PF00004192,0.003624000000000005
PF00004193,0.00519
